,Medicine name,Therapeutic area,International non-proprietary name (INN) / common name,Substance,,Interaction term,
,Viekirax,"Hepatitis C, Chronic","ombitasvir, paritaprevir, ritonavir",formoterol fumarate dihydrate,,, Formoterol
,Rapamune,"Graft Rejection, Kidney Transplantation",sirolimus,basiliximab,x,,
,Pregabalin Zentiva,"Anxiety Disorders, Epilepsy",pregabalin,voretigene neparvovec,x,,
,Temybric Ellipta,"Pulmonary Disease, Chronic Obstructive","fluticasone furoate, umeclidinium, vilanterol",darvadstrocel,x,,
,Ruconest,"Angioedemas, Hereditary",conestat alfa,ruxolitinib (as phosphate),,"Avoid grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of ruxolitinib.
Exercise caution with St. John's Wort. This herb induces CYP3A4 metabolism, which may reduce the serum levels of ruxolitinib.
Take with or without food.",
,Plegridy,Multiple Sclerosis,peginterferon beta-1a,trifluridine,,Take with food.,
,Lyxumia ,"Diabetes Mellitus, Type 2",lixisenatide,remdesivir,,,
,Cotellic,Melanoma,cobimetinib,travoprost,,,
,Anoro Ellipta (previously Anoro),"Pulmonary Disease, Chronic Obstructive","umeclidinium bromide, vilanterol",Emicizumab,x,,
,Desloratadine Teva,"Rhinitis, Allergic, Perennial, Rhinitis, Allergic, Seasonal",desloratadine,defatted powder of Arachis hypogaea L.,x,,
,Wakix,Narcolepsy,pitolisant,gemtuzumab ozogamicin,x,,
,Levetiracetam Hospira,Epilepsy,levetiracetam,Anagrelide,x,"Take with or without food. Co-administration with food slightly alters pharmacokinetics, but not to a clinically significant extent.
",
,Irbesartan Teva,Hypertension,irbesartan,epoetin beta,x,,
,Entacapone Teva,Parkinson Disease,entacapone,Pexidartinib,,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of pexidartinib.
Avoid St. John's Wort. This herb induces the CYP3A metabolism of pexidartinib and may reduce its serum concentration.
Take on an empty stomach. Take at least 1 hour before or 2 hours after eating a meal or snack.
Take separate from antacids. Take antacids at least 2 hours before or after pexidartinib.",
,Vocabria,HIV Infections,cabotegravir,oritavancin diphosphate,,,
,Foclivia,"Influenza, Human, Immunization, Disease Outbreaks","pandemic influenza vaccine (H5N1) (surface antigen, inactivated, adjuvanted)",Pomalidomide,,,
,Advate,Hemophilia A,octocog alfa,Osilodrostat phosphate,,,
,Capecitabine Medac,Colorectal Neoplasms,capecitabine,levofloxacin,,,
,Cancidas (previously Caspofungin MSD),"Candidiasis, Aspergillosis",caspofungin,baricitinib,,"Take at the same time every day.
Take with or without food.",
,Zerbaxa,Bacterial Infections,"ceftolozane, tazobactam",modified vaccinia Ankara - Bavarian Nordic (MVA-BN) virus,x,,
,Ozurdex,"Macular Edema, Uveitis",dexamethasone,Lumacaftor,,,
,Incruse Ellipta (previously Incruse),"Pulmonary Disease, Chronic Obstructive",umeclidinium bromide,rasburicase,x,,
,Trelegy Ellipta,"Pulmonary Disease, Chronic Obstructive","fluticasone furoate, umeclidinium, vilanterol",Metreleptin,x,,
,Temozolomide Accord,"Glioma, Glioblastoma",temozolomide,bupivacaine,,,
,Libmeldy,"Leukodystrophy, Metachromatic",Autologous CD34+ cells encoding ARSA gene,sebelipase alfa,x,,
,Controloc Control,Gastroesophageal Reflux,pantoprazole,cinacalcet hydrochloride,,,
,Pramipexole Teva,Parkinson Disease,pramipexole,Riluzole,,Take on an empty stomach. Take at least 1 hour before or 2 hours after meals.,
,Pantoloc Control,Gastroesophageal Reflux,pantoprazole,Peramivir,x,,
,Ongentys,Parkinson Disease,opicapone,interferon beta-1b,x,,
,Lumoxiti,"Leukemia, Hairy Cell",moxetumomab pasudotox,atazanavir (as sulfate),,,
,Pantozol Control,Gastroesophageal Reflux,pantoprazole,human papillomavirus type 6 L1 protein,x,,
,Somac Control,Gastroesophageal Reflux,pantoprazole,elbasvir,,"Avoid St. John's Wort. This herb induces CYP3A metabolism and may reduce serum levels of elbasvir. Co-administration of Elbasvir with St. John's Wort is contraindicated.
Exercise caution with grapefruit products. Grapefruit inhibits CYP3A, which may increase the serum levels of elbasvir, a CYP3A substrate.
Take at the same time every day.
Take with or without food.",
,Gardasil 9,"Condylomata Acuminata, Papillomavirus Infections, Immunization, Uterine Cervical Dysplasia","human papillomavirus 9-valent vaccine (recombinant, adsorbed)",Vandetanib,,"Avoid grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum levels of vandetanib.
Avoid St. John's Wort. This herb induces CYP3A4 metabolism, which may reduce the serum levels of vandetanib.
Take with or without food.",
,Sycrest,Bipolar Disorder,asenapine,tacrolimus,,"Avoid alcohol. Consuming alcohol may increase the rate of tacrolimus release from extended-release formulations.
Avoid grapefruit products.
Exercise caution with St. John's Wort. This herb induces the CYP3A4 metabolism of tacrolimus; therefore, monitoring tacrolimus whole blood trough concentrations may be warranted.
Take at the same time every day.
Take on an empty stomach. Take at least 1 hour before or 2 hours after a meal as coadministration with food decreases the rate and extent of absorption.
Take separate from antacids. Coadministration of tacrolimus with aluminum or magnesium hydroxide antacids may increase the serum levels of tacrolimus, which poses a risk for toxicity.",
,Vyxeos liposomal (previously known as Vyxeos),"Leukemia, Myeloid, Acute","daunorubicin, cytarabine",patisiran sodium,x,,
,Vizarsin,Erectile Dysfunction,sildenafil,nelarabine,,,
,Tecentriq,"Carcinoma, Transitional Cell, Carcinoma, Non-Small-Cell Lung, Urologic Neoplasms, Breast Neoplasms, Small Cell Lung Carcinoma",atezolizumab,measles virus Enders’ Edmonston strain (live,x,,
,Iressa,"Carcinoma, Non-Small-Cell Lung",gefitinib,Pirfenidone,,"Take at the same time every day.
Take with food. This may reduce the adverse effects of nausea and dizziness. Food also impacts the bioavailability of pirfenidone.",
,Pemetrexed Accord,"Carcinoma, Non-Small-Cell Lung, Mesothelioma",pemetrexed,docetaxel,,"Avoid grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum levels of docetaxel.
Exercise caution with St. John's Wort. This herb induces CYP3A4 metabolism, which may reduce the serum concentration of docetaxel.",
,Integrilin,"Angina, Unstable, Myocardial Infarction",eptifibatide,sevelamer carbonate,x,,
,Azomyr,"Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal",desloratadine,icatibant,x,,
,Xgeva,"Fractures, Bone, Neoplasm Metastasis",denosumab,tipranavir,,"Take with or without food. However, if taken with ritonavir tablets, tipranavir should be taken with food.
",
,Actos,"Diabetes Mellitus, Type 2",pioglitazone,aclidinium bromide,,,
,Nexium Control,Gastroesophageal Reflux,esomeprazole,vedolizumab,x,,
,Neupro,"Restless Legs Syndrome, Parkinson Disease",rotigotine,colesevelam (as hydrochloride),x,,
,Avamys,"Rhinitis, Allergic, Seasonal, Rhinitis, Allergic, Perennial",fluticasone furoate,afamelanotide,x,,
,Privigen,"Purpura, Thrombocytopenic, Idiopathic, Bone Marrow Transplantation, Immunologic Deficiency Syndromes, Guillain-Barre Syndrome, Mucocutaneous Lymph Node Syndrome",human normal immunoglobulin (IVIg),talimogene laherparepvec,x,,
,Leganto,"Restless Legs Syndrome, Parkinson Disease",rotigotine,pemetrexed disodium,x,"Administer folic acid supplement. Folic acid supplement of 400 to 1000 mcg daily should be given 7 days before treatment with Pemetrexed and continue until 21 days after discontinuation of Pemetrexed to reduce the risk of hematologic and gastrointestinal toxicities.
Administer vitamin supplements. Administration of vitamin B12 intramuscular supplement one week before treatment with pemetrexed and every three cycles will reduce the risk of hematological and gastrointestinal toxicities.",
,Lantus,Diabetes Mellitus,insulin glargine,human protein C,x,,
,Bortezomib Sun,Multiple Myeloma,bortezomib,Obiltoxaximab,x,,
,Daptomycin Hospira,"Soft Tissue Infections, Skin Diseases, Bacterial",daptomycin,catridecacog,x,,
,Nucala,Asthma,mepolizumab,amifampridine,x,,
,Qutenza,Neuralgia,capsaicin,miglustat,x,Take at the same time every day.,
,Topotecan Hospira,"Uterine Cervical Neoplasms, Small Cell Lung Carcinoma",topotecan,vonicog alfa,x,,
,Herzuma,"Stomach Neoplasms, Breast Neoplasms",trastuzumab,ertugliflozin l-pyroglutamic acid,,,
,Heplisav B,Hepatitis B,hepatitis B surface antigen,melphalan hydrochloride,,"Drink plenty of fluids.
Take on an empty stomach. Food decreases absorption and decreases bioavailabilty by approximately 30%.",
,Orfadin,Tyrosinemias,nitisinone,Influenza A virus subtype H1N1 haemagglutinin,x,,
,Pioglitazone Teva,"Diabetes Mellitus, Type 2",pioglitazone,Lumasiran sodium,x,,
,Aubagio,Multiple Sclerosis,teriflunomide,Recombinant Modified Vaccinia Ankara Bavarian Nordic Virus encoding the: Ebola virus Zaire (ZEBOV) Mayinga strain glycoprotein (GP); Ebola virus Sudan Gulu strain GP; Ebola virus Taï Forest strain nucleoprotein and the Marburg virus Musoke strain GP,x,,
,Eylea,"Wet Macular Degeneration, Macular Edema, Diabetes Complications",aflibercept,velmanase alfa,,,
,Ondexxya,Drug-Related Side Effects and Adverse Reactions,andexanet alfa,darifenacin hydrobromide,,,
,Byetta,"Diabetes Mellitus, Type 2",exenatide,Crizanlizumab,x,,
,Praluent,Dyslipidemias,alirocumab,insulin human,x,,
,Bydureon,"Diabetes Mellitus, Type 2",exenatide,insulin glulisine,x,,
,Velmetia,"Diabetes Mellitus, Type 2","sitagliptin, metformin",bromfenac sodium sesquihydrate,,,
,Triumeq,HIV Infections,abacavir sulfate / dolutegravir sodium / lamivudine,Caplacizumab,x,,
,Ogluo,Diabetes Mellitus,glucagon,avanafil,,"Take with or without food. High-fat meals slow absorption, but not to a clinically significant extent.
",
,Pioglitazone Accord,"Diabetes Mellitus, Type 2",pioglitazone,ranolazine,,"Avoid grapefruit products.
Take with or without food. The absorption is unaffected by food.",
,Imbruvica,"Lymphoma, Mantle-Cell, Leukemia, Lymphocytic, Chronic, B-Cell",ibrutinib,Amikacin sulfate,,,
,Somavert,Acromegaly,pegvisomant,prasugrel,,"Avoid herbs and supplements with anticoagulant/antiplatelet activity. Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.
Take with or without food.",
,Vpriv,Gaucher Disease,velaglucerase alfa,mercaptamine bitartrate,x,,
,Noxafil,"Candidiasis, Mycoses, Coccidioidomycosis, Aspergillosis",posaconazole,Colistimethate sodium,,,
,Nyxoid,Opioid-Related Disorders,naloxone,inotuzumab ozogamicin,x,,
,Lamivudine Teva,"Hepatitis B, Chronic",lamivudine,Abatacept,x,,
,Tivicay,HIV Infections,dolutegravir,darolutamide,,"Avoid St. John's Wort. This herb induces CYP3A and P glycoprotein and may reduce the serum concentration of darolutamide.
Take with food. This increases the bioavailability of darolutamide.",
,Taltz,Psoriasis,ixekizumab,neratinib,,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of neratinib.
Exercise caution with St. John's Wort. This herb induces CYP3A metabolism and may reduce serum levels of neratinib.
Take at the same time every day.
Take separate from antacids. Take antacids at least 3 hours before or after neratinib.
Take with food.",
,Suboxone,Opioid-Related Disorders,"buprenorphine, naloxone",patiromer sorbitex calcium,,,
,Elocta,Hemophilia A,efmoroctocog alfa,Sodium phenylbutyrate,,,
,Myfenax,Graft Rejection,mycophenolate mofetil,Acalabrutinib,,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of acalabrutinib. Dose adjustment may be necessary if co-administered.
Exercise caution with St. John's Wort. The official product labeling recommends avoiding strong CYP3A4 inducers. This herb induces CYP3A metabolism and may reduce serum levels of acalabrutinib.
Take separate from antacids. Take at least 2 hours before or after antacids.
Take with a full glass of water.
Take with or without food.",
,Fareston,Breast Neoplasms,toremifene,Golimumab,x,,
,Revolade,"Purpura, Thrombocytopenic, Idiopathic",eltrombopag,atosiban (as acetate),x,,
,Ervebo,"Hemorrhagic Fever, Ebola","Ebola Zaire Vaccine (rVSV∆G-ZEBOV-GP, live)",ziconotide,x,,
,Tesavel,"Diabetes Mellitus, Type 2",sitagliptin,sevelamer,,,
,Entecavir Mylan,Hepatitis B,entecavir,pazopanib,x,,
,Kivexa,HIV Infections,"abacavir, lamivudine",eptacog alfa (activated),x,,
,Truberzi,"Irritable Bowel Syndrome, Diarrhea",eluxadoline,Temsirolimus,x,,
,Janumet,"Diabetes Mellitus, Type 2","sitagliptin, metformin",avapritinib,,,
,Ristaben,"Diabetes Mellitus, Type 2",sitagliptin,vildagliptin,,,
,Pregabalin Accord,"Anxiety Disorders, Epilepsy",pregabalin,macimorelin acetate,x,,
,Levetiracetam Sun,Epilepsy,levetiracetam,fremanezumab,x,,
,Avastin,"Carcinoma, Non-Small-Cell Lung, Breast Neoplasms, Ovarian Neoplasms, Colorectal Neoplasms, Carcinoma, Renal Cell",bevacizumab,Human alpha1-proteinase inhibitor,x,,
,Ristfor,"Diabetes Mellitus, Type 2","sitagliptin, metformin hydrochloride",ribociclib succinate,,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of ribociclib.
Avoid St. John's Wort. This herb induces CYP3A metabolism, which may reduce serum levels of ribociclib.
Take at the same time every day. Official labeling suggests taking ribociclib in the morning.
Take with or without food.",
,Efficib,"Diabetes Mellitus, Type 2","sitagliptin, metformin",proteolytic enzymes enriched in bromelain,x,,
,Descovy,HIV Infections,"emtricitabine, tenofovir alafenamide",Pegvaliase,,,
,Rolufta Ellipta (previously Rolufta),"Pulmonary Disease, Chronic Obstructive",umeclidinium,tasimelteon,,"Avoid grapefruit products. Grapefruit inhibits the CYP3A4 metabolism of tasimelteon, which may increase its serum concentration. Alternatively, the dose of tasimelteon may need to be modified.
Avoid St. John's Wort. This herb induces the CYP3A4 metabolism of tasimelteon and may reduce its serum concentration. Alternatively, the dose of tasimelteon may need to be modified.
Take on an empty stomach. The Cmax of tasimelteon is reduced when taken with food.",
,Tobi Podhaler,"Cystic Fibrosis, Respiratory Tract Infections",tobramycin,Influenza virus (whole virion,x,,
,Xelevia,"Diabetes Mellitus, Type 2",sitagliptin,tilmanocept,x,,
,Hirobriz Breezhaler,"Pulmonary Disease, Chronic Obstructive",indacaterol,crizotinib,,"Avoid grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum levels of crizotinib.
Avoid St. John's Wort. This herb induces CYP3A4 metabolism, which may reduce serum levels of crizotinib.
Take with or without food. High-fat food decreases drug absorption, but not to a clinically significant extent.",
,Zyprexa Velotab,"Schizophrenia, Bipolar Disorder",olanzapine,Sotagliflozin,,,
,Ebymect,"Diabetes Mellitus, Type 2","dapagliflozin, metformin",Turoctocog alfa pegol,x,,
,Prepandrix,"Influenza, Human, Immunization, Disease Outbreaks","prepandemic influenza vaccine (H5N1) (split virion, inactivated, adjuvanted)",Entrectinib,,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of entrectinib.
Avoid St. John's Wort. This herb induces CYP3A metabolism and may reduce serum levels of entrectinib.
Take with or without food. Co-administration of food does not affect pharmacokinetics.",
,Januvia,"Diabetes Mellitus, Type 2",sitagliptin,Plerixafor,,,
,Hycamtin,"Ovarian Neoplasms, Uterine Cervical Neoplasms, Small Cell Lung Carcinoma",topotecan,Betulae cortex,x,,
,Luveris,"Ovulation Induction, Infertility, Female",lutropin alfa,tolcapone,,,
,Idelvion,Hemophilia B,albutrepenonacog alfa,ozanimod hydrochloride,,"Avoid tyramine-containing foods and supplements. Avoid food containing high amounts of tyramine (>150mg) as these may increase the risk of hypertension when taken with ozanimod.
Take with or without food.",
,Levetiracetam ratiopharm,Epilepsy,levetiracetam,oseltamivir,,,
,Xydalba,"Soft Tissue Infections, Skin Diseases, Bacterial",dalbavancin,rasagiline,,"Avoid St. John's Wort. Co-administration of rasagiline with this herb is contraindicated.
Avoid tyramine-containing foods and supplements. Avoid food containing high amounts of tyramine (>150mg) as these may increase the risk of hypertensive reaction. Tyramine-containing foods include cheese, red wine, flava beans, pickled food, cured food, and alcoholic beverages.
Take with or without food",
,Kanjinti,"Stomach Neoplasms, Breast Neoplasms",trastuzumab,solriamfetol hydrochloride,x,,
,Edurant,HIV Infections,rilpivirine,carmustine,,,
,Spinraza,"Muscular Atrophy, Spinal",nusinersen,propranolol hydrochloride,x,,
,Besremi,Polycythemia Vera,ropeginterferon alfa-2b,human insulin,x,,
,Vizimpro,"Carcinoma, Non-Small-Cell Lung",dacomitinib,Damoctocog alfa pegol,x,,
